,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11438,12731.0,7.901901,0.8218119,1.2764437,46.977394,0.39362696,221.21811,273.55453,1.0148206,3.5058126,0.61675245,13.364201,4.0
11439,13837.0,10.373537,1.1918982,1.3313317,31.473812,0.19384904,127.68506,298.04413,1.013318,3.0735054,1.6996435,10.89564,7.0
11440,2388.0,9.185099,1.0961894,1.2387742,26.456362,0.21771826,60.80352,243.27109,1.0169667,3.218822,1.9217745,10.860714,3.0
11441,10704.0,7.135225,0.22347933,1.3212552,62.07092,0.046235915,10.258402,212.54535,1.03441,3.7349167,1.2169735,11.12686,3.0
11442,12409.0,7.285286,0.21172023,0.9170015,64.53184,0.017786968,24.661556,272.61465,1.0354295,3.9572089,0.8279191,11.65522,3.0
11443,4611.0,9.994658,0.33316404,1.5089318,32.90886,0.03806827,14.050242,290.98325,1.0099729,2.8142095,1.9564446,12.004123,3.0
11444,6503.0,11.15815,0.3009352,1.3017762,60.623547,0.14670257,8.859144,327.50955,1.0309907,3.8095047,1.5922287,11.130706,3.0
11445,4949.0,9.97958,0.60989666,0.6704096,20.951334,0.5281546,222.61127,286.26166,1.0206587,2.9489086,1.0908457,11.979752,5.0
11446,3297.0,6.1355433,0.20595087,0.94609934,59.672657,0.09188919,29.73446,194.60648,1.0365686,3.4738772,1.4968201,12.267224,3.0
11447,1953.0,14.175177,1.4695932,0.7072301,51.946945,0.17091286,152.86806,389.49963,0.9904199,3.8653672,0.7064106,9.018029,3.0
11448,11505.0,11.47014,1.1742775,1.4076773,37.792233,0.23946102,15.822947,353.22165,1.0138069,3.643158,1.9436238,11.861132,3.0
11449,2328.0,4.747255,0.2745701,0.22887714,63.27777,0.20484883,27.903969,291.54675,1.027501,3.359994,0.6124941,10.897017,3.0
11450,13290.0,8.457721,1.4159942,0.657842,37.215275,0.27051973,174.94116,264.66113,0.99790686,3.5919108,1.3571314,12.527487,3.0
11451,6919.0,9.344297,0.52410555,1.4564779,52.003628,0.13888551,133.73561,243.89265,1.0114862,3.381306,1.1887835,12.062897,4.0
11452,7218.0,8.393947,0.12516367,1.4196959,61.057343,0.083318226,8.568874,335.797,1.0276061,3.8179138,1.2828959,10.660273,3.0
11453,8421.0,10.839108,0.796654,0.8731538,53.834408,0.12520999,131.13748,324.864,1.0133033,3.3599696,1.7269318,10.823566,3.0
11454,1216.0,8.09864,0.93861496,1.4410211,63.72895,0.21072496,12.676789,399.1655,1.0247095,3.9458845,0.7421138,9.261946,3.0
11455,5017.0,7.470753,0.14025272,0.4916092,64.635635,0.17964135,47.711746,303.56076,1.0363935,3.3458006,0.7347471,9.580284,3.0
11456,9825.0,13.097478,1.22614,1.2484109,59.614964,0.21895723,54.129513,392.63437,1.0039537,3.9090714,0.48623165,8.853993,3.0
11457,8921.0,8.455415,0.89470005,0.6126564,50.04652,0.33647966,6.6719885,280.44745,1.0339278,3.9123082,1.9561826,12.485901,3.0
11458,7462.0,12.246927,1.491186,1.2616652,12.317305,0.32285735,188.0836,363.71503,0.9945693,3.8301876,1.3259581,10.124047,5.0
11459,7828.0,7.966554,0.40640643,1.3144677,47.110416,0.3111882,25.640234,299.94858,1.033095,3.934658,1.0108463,10.348146,3.0
11460,2423.0,8.543703,0.9176966,0.16211823,37.77247,0.33592466,90.80373,258.84427,1.0144861,3.0709388,1.173228,12.3701315,5.0
11461,12631.0,9.883128,0.73852104,0.6982849,18.5049,0.39719346,282.79965,204.0945,1.0243748,3.0791738,0.34205693,11.948842,6.0
11463,1753.0,5.3156257,0.3743506,1.131044,31.215591,0.112926945,176.37122,198.36299,1.0294257,3.875555,0.4226325,13.256136,3.0
11464,10254.0,8.496517,1.0481832,1.2976476,36.99432,0.22274072,147.66982,307.2485,1.0206475,3.910059,1.8585757,13.408609,3.0
11465,3055.0,5.232326,0.46486908,0.25186914,63.59319,0.20898584,68.021935,245.51904,1.0209582,2.899702,0.40379328,11.981952,3.0
11466,12952.0,11.630503,0.6801409,0.8129185,62.521706,0.13021958,38.936226,366.81805,1.0161691,3.758419,0.9910554,11.055779,3.0
11467,9012.0,12.608083,1.169593,0.59213895,35.79651,0.27636516,107.18873,333.46503,1.0062361,3.5660956,0.7119546,10.863567,3.0
11468,235.0,6.464425,0.11522084,0.0074035274,64.308,0.07247828,51.39548,43.636234,1.0385852,2.8273644,1.8545581,13.951328,3.0
11469,4688.0,9.381881,0.14638416,1.3307384,64.629585,0.044800855,14.145068,288.89755,1.0322622,3.7812028,1.3501086,11.794992,3.0
11470,1254.0,6.730331,0.171655,1.3652704,62.330177,0.01962179,18.312872,224.09712,1.0187664,2.7971697,1.424234,11.612011,3.0
11471,5241.0,10.56687,1.4642045,1.5481935,47.001278,0.40695074,135.65656,282.49066,0.99261594,3.8817685,0.37414974,8.912462,3.0
11472,3822.0,10.911047,0.9292903,0.48271257,32.59249,0.24234463,140.5421,289.52603,1.0124298,3.9372292,0.67242295,12.02799,4.0
11473,3426.0,8.212811,0.353855,1.0793173,33.365356,0.09130139,119.49006,204.44473,1.036967,3.8374844,1.7697532,13.849578,4.0
11474,8094.0,7.5408773,0.2526942,0.13859351,65.26215,0.13843332,26.76008,207.182,1.0352632,3.2154624,1.187257,12.048029,4.0
11475,10146.0,13.256894,1.0039383,0.6356003,45.937706,0.09555964,75.99182,398.2752,1.0108303,3.7633576,1.7171426,9.343552,3.0
11476,8176.0,11.465191,1.445312,0.81990385,4.4404526,0.5819266,270.52753,205.03587,1.0094122,3.912241,0.6039841,10.08788,5.0
11477,10716.0,14.196749,1.1704769,0.8237179,38.89744,0.1756406,106.58823,384.78107,0.9966011,3.911166,0.8944578,9.940554,3.0
11478,1926.0,9.841921,1.4379746,1.0987998,19.850319,0.45843256,131.24228,303.85855,1.0016837,3.6342375,1.8331771,12.187045,5.0
11479,11170.0,6.4947104,0.23743974,0.6615834,60.125935,0.09168704,37.04738,234.86272,1.0086728,2.960642,0.76627535,12.333613,3.0
11480,5445.0,6.1108994,0.09889603,1.1478559,65.584885,0.060814336,3.276995,299.463,1.0387189,3.6053495,1.8105572,9.231444,3.0
11481,3511.0,7.251628,0.18007183,0.93229157,61.066994,0.03516441,9.595349,231.93335,1.0366436,3.9034114,1.6303855,11.417126,3.0
11482,8833.0,11.279163,0.9699953,1.0582064,47.21849,0.2768291,77.93679,384.51004,1.0069544,3.8569505,1.0543076,9.935095,3.0
11483,6325.0,8.845312,1.230925,0.56638443,43.091755,0.47243175,93.59407,296.3085,1.0039023,3.2553582,0.66950613,11.542161,4.0
11484,3482.0,10.154497,0.7463572,0.24391556,62.8967,0.10778551,42.254013,339.86017,1.0155287,3.2240047,1.8003181,11.839669,3.0
11485,4871.0,13.977772,1.3186663,0.6277322,48.024208,0.1171887,108.373245,370.93457,0.99944615,3.943409,0.8281959,9.881182,3.0
11486,5006.0,10.105254,0.43138298,1.2367884,59.7775,0.08529771,157.50418,290.4793,1.0334319,3.8898926,0.6610114,11.4460125,3.0
11487,8430.0,10.78119,1.3821766,0.82576317,15.9182005,0.29254016,155.36514,300.45444,1.0128279,3.889634,0.9293791,11.010107,3.0
11488,1182.0,8.147069,0.3349806,0.8966697,61.257477,0.060369436,36.90212,247.99307,1.0345709,3.7849941,1.4975015,12.678153,3.0
11489,10370.0,9.268116,0.47757083,0.3218758,62.017017,0.20462635,28.147884,264.70227,1.0291011,2.8764315,0.41167864,11.050587,4.0
11490,4670.0,11.84162,1.2249084,1.3036973,3.732648,0.57878035,276.34543,205.43408,1.0233854,3.9410777,0.66692495,12.606705,5.0
11491,8243.0,12.533434,1.3007032,0.85353315,27.567389,0.33595604,89.029144,361.57422,0.9962127,3.8321788,1.3075217,9.805465,3.0
11492,3204.0,8.271696,0.1433182,1.3056086,30.062492,0.027264467,6.0001183,71.118774,1.036629,2.7433724,1.9343262,14.332395,3.0
11493,10052.0,5.2515793,0.20370354,0.1933904,63.43113,0.05185658,3.5027099,44.369007,1.0385487,3.917739,1.6999211,12.394588,3.0
11494,10856.0,8.392458,1.0331924,0.9831155,40.582985,0.15251073,69.35855,349.25665,1.0189999,3.08511,1.7403462,12.228452,3.0
11495,13110.0,6.4836826,1.0153352,0.7983967,38.9597,0.2246937,232.0862,282.29852,1.0034072,3.553133,0.89852905,12.969207,5.0
11496,731.0,14.2471285,1.5514476,0.18788825,1.5039672,0.6048959,287.91833,37.8072,1.0055898,3.9991472,0.22801152,10.253443,4.0
11497,3980.0,6.1002736,0.1032279,1.2518752,61.228405,0.0145862745,2.4098043,160.0192,1.0386631,3.0401294,1.9736626,12.590495,3.0
11498,4877.0,9.6251335,0.117614046,0.23327175,56.485725,0.029066253,1.8686357,218.98584,1.0339587,2.8532236,1.7964237,10.969063,3.0
11499,3567.0,11.235876,1.031298,0.74359596,38.61931,0.253084,88.97337,260.20972,0.9999176,3.0939176,1.6736976,11.228474,5.0
11500,10400.0,6.166157,0.21053243,0.45261067,51.5359,0.33627987,239.79819,112.205505,1.0342592,3.2755525,0.35932645,12.691444,4.0
11501,4911.0,8.810627,0.85937965,1.3531414,30.632288,0.22817819,87.008575,327.6324,1.0288216,3.6736794,1.4408716,12.102486,3.0
11502,14266.0,10.626991,0.4135812,1.5800906,11.165902,0.027523976,9.069041,243.8671,1.0113498,2.7573757,1.9919814,12.929061,7.0
11503,12453.0,7.626835,0.5651401,1.3120233,60.37884,0.0370447,35.7465,321.32666,1.0336256,3.1231303,1.7028447,13.147535,3.0
11504,12740.0,11.920499,1.2968715,1.1168582,46.38874,0.20646887,159.7788,378.71036,1.0216824,3.963534,1.1720409,11.974917,3.0
11505,5415.0,13.880387,1.0992526,1.5424151,1.7904387,0.6049272,285.5652,53.471046,1.0113304,3.623447,0.63539904,11.492897,5.0
11506,8184.0,6.9328904,0.08169328,1.2562511,64.6858,0.017344208,13.898205,102.03129,1.0389364,3.0629358,1.624564,12.733326,3.0
11507,13383.0,8.385169,0.72320175,0.97085905,55.44928,0.17366427,45.193813,357.20557,1.0293677,3.7538724,1.2713002,9.559394,3.0
11508,3372.0,10.832646,0.6890526,1.5082396,45.691036,0.036347423,18.921547,268.51248,0.9955469,2.7809024,1.9617692,12.644327,3.0
11509,10001.0,13.761685,1.1081312,1.1578691,27.390167,0.058527797,55.297375,396.9821,0.9907179,3.0638428,1.937463,13.470302,3.0
11510,4004.0,10.05764,1.3486004,0.60011476,9.855667,0.55345213,288.78696,27.476341,1.0185087,3.9866772,0.23467866,12.915664,4.0
11511,12540.0,7.7919693,0.2628991,0.3197733,64.758575,0.033458594,33.27761,369.5796,1.0365765,3.9716823,0.80761534,10.555415,3.0
11512,10488.0,8.687484,0.4272272,1.4701455,17.64461,0.02613339,12.897612,243.21275,1.0215349,3.0580041,1.9714564,13.711932,3.0
11513,6845.0,5.788205,0.18401277,0.77393436,61.995304,0.050494455,104.38216,200.31291,1.0088158,2.7900195,0.8367008,11.800626,3.0
11514,13597.0,11.582429,0.7681978,1.6514912,9.111529,0.15199614,173.38177,269.77255,1.0143174,3.3048525,1.9227759,11.780162,3.0
11515,3768.0,6.955968,0.34765798,0.6303888,56.88834,0.119109094,4.387355,110.87577,1.0368912,2.7851954,1.9372778,13.147141,3.0
11516,11.0,9.142808,1.459152,0.620156,25.769636,0.48320037,149.19351,369.01385,0.99836916,3.6754415,1.0093554,9.582586,3.0
11517,1623.0,12.894074,1.2055217,1.6013341,9.7431345,0.1811804,153.68875,375.97232,1.0061392,3.541029,1.8291502,11.193778,3.0
11518,7508.0,11.668332,0.9339142,0.5772506,57.760597,0.34310406,117.5445,324.74902,1.0113221,3.731975,0.26244298,10.120126,3.0
11519,7921.0,12.69646,0.4714871,0.9887202,46.472797,0.11745747,79.684525,358.2802,1.0125629,2.935132,1.8555421,10.634151,3.0
11520,5641.0,12.257439,1.3533194,1.1404203,14.3159275,0.3438465,249.71927,362.14224,1.0061721,3.8178437,0.43472716,10.259763,3.0
11521,8019.0,10.428606,0.12850448,1.1910015,64.1933,0.04298553,4.031068,232.45508,1.0385561,3.8362718,1.6055236,9.682505,3.0
11522,7464.0,5.602111,0.47474232,0.12523381,64.24526,0.27317178,77.86465,183.33923,1.0336033,3.3376408,0.27234322,11.420384,3.0
11523,8082.0,11.017797,1.3789164,0.97162616,25.013659,0.49155575,70.0498,396.7576,1.0173358,3.9137104,1.5350981,9.577786,3.0
11524,7107.0,6.13022,0.82123864,1.0826726,59.861298,0.18944474,67.96694,210.84439,1.0207824,3.4158382,1.012128,11.650131,3.0
11525,10401.0,5.719424,0.12343423,0.8229351,61.266098,0.065562,143.01628,280.8529,1.019035,2.9843318,0.67290455,12.044106,3.0
11526,10319.0,8.55752,0.41966224,1.1778214,57.467148,0.17465903,34.052433,276.8269,1.0304954,3.7067935,0.76428705,12.480541,3.0
11527,6553.0,11.499094,1.5233635,0.46199554,13.818778,0.5041667,272.5976,102.03609,0.9908468,3.9404445,0.36478162,11.500857,5.0
11528,13179.0,5.317274,0.10834642,0.2821444,64.24061,0.16505721,39.80116,203.91452,1.0373262,3.2464287,0.25930843,11.906886,3.0
11529,1743.0,12.638225,1.4169723,1.2101972,3.3405747,0.5748164,271.63617,220.04784,1.02037,3.5736563,0.6527798,9.454058,6.0
11530,7463.0,7.853936,0.99138075,0.52016634,35.80521,0.30245093,55.588974,360.15558,0.9941357,2.8395944,1.5913113,12.663358,3.0
11531,1840.0,9.373718,0.84168327,0.3566098,63.75741,0.12304433,28.686764,370.71368,1.0310941,3.7491698,1.6337402,9.596359,3.0
11532,10062.0,11.041353,0.81438464,0.436688,42.722446,0.32952693,115.672424,364.77893,1.0001014,3.8196113,0.3997111,10.848275,3.0
11533,6540.0,9.578717,1.213481,0.28429517,30.64982,0.46695057,287.72177,138.16754,1.0134933,3.918023,0.2227804,11.417403,6.0
11534,10466.0,13.657049,1.5185941,0.35731825,0.89607537,0.6064241,284.18686,145.13516,1.0257638,3.9566126,0.25143364,8.750808,6.0
11535,738.0,7.5240803,0.33067974,1.2374693,52.691475,0.10916229,42.95846,234.91652,1.034089,2.8769927,1.7162218,11.4600935,3.0
11536,13117.0,10.24816,1.1062586,1.0803534,46.36145,0.1297486,79.09414,319.11523,1.008517,3.8798985,1.7133048,12.514533,3.0
11537,1138.0,7.064125,0.23338433,1.4976994,62.579567,0.21668041,10.177437,323.87836,1.0356131,3.4462721,1.0581179,10.625778,3.0
11538,9716.0,13.561248,0.8629129,1.1303531,63.227787,0.15902947,29.103622,409.2169,1.0135937,3.714057,1.563324,10.770752,3.0
11539,2307.0,9.072378,1.152489,1.5199139,37.56988,0.26335606,145.98502,308.5087,1.0066423,3.718657,1.2851986,10.817516,3.0
11540,1151.0,7.5587816,0.10817483,0.9863659,64.81026,0.017467717,5.925438,174.03914,1.0387932,3.6011686,1.9457568,11.093114,3.0
11541,11413.0,9.281207,1.1199845,0.6222839,57.086617,0.34455848,151.75082,317.24652,1.007118,3.4811447,1.2004635,12.525887,5.0
11542,9921.0,6.7145104,0.08455031,0.15073548,64.67476,0.013860645,40.990685,55.017994,1.0388428,2.7218454,1.4631543,12.838699,5.0
11543,6487.0,10.492193,1.1211871,0.82758415,4.9173083,0.42980725,249.67264,185.3834,1.014729,3.7378094,0.8248891,11.73188,5.0
11544,2782.0,10.813055,0.38222238,1.260736,63.5767,0.083755516,4.346876,406.59702,1.0352161,3.9763694,1.8028228,9.817938,3.0
11545,12208.0,7.8620405,1.1139352,0.36845303,18.568712,0.47082153,195.60454,99.69728,0.9937563,3.4008527,1.5625604,13.388861,5.0
11546,6856.0,6.1520543,0.3176427,0.7733668,58.998104,0.18944883,85.51307,293.602,1.0152162,3.2197385,0.41195238,11.38719,5.0
11547,10740.0,7.565877,0.36680907,1.4719721,20.022005,0.078600496,35.686634,195.60666,1.0178312,2.7785094,1.835139,13.966289,3.0
11548,12202.0,6.841372,1.0145402,0.03603822,60.68877,0.4284281,21.229738,234.72711,1.0349065,3.6320903,0.94977844,10.855125,4.0
11549,4880.0,8.37316,0.39562377,1.0298014,29.335505,0.07384493,8.176585,180.39743,1.0346972,3.2918217,1.9876415,11.995876,3.0
11550,6122.0,11.233796,1.0708961,0.5535699,58.22258,0.16682874,81.47655,389.00894,1.0075506,3.9042268,0.858315,11.629491,3.0
11551,12082.0,8.768636,0.5132326,1.5137675,28.186785,0.17937525,172.11871,239.39789,1.0082569,3.4039052,0.764404,12.961537,4.0
11552,953.0,8.7766,0.9423411,1.1684599,38.414707,0.57036954,170.13144,251.33778,1.0190336,3.1979342,0.24700306,8.509431,3.0
11553,12827.0,10.055563,0.7197252,0.6846653,47.79027,0.29131445,161.45248,320.66318,1.0278006,3.5639257,1.367375,11.599046,3.0
11554,2485.0,13.038339,1.3920763,1.5979333,2.701999,0.3328652,249.2824,321.40216,1.0211929,3.9424658,1.7155596,13.061169,5.0
11555,2807.0,9.01655,0.9503248,0.4317148,57.388084,0.23845531,56.71658,228.53868,1.0235833,3.8085985,1.1770988,11.439584,3.0
11556,5084.0,7.8555617,0.17145272,1.599446,49.515472,0.045685258,24.053576,287.52435,1.037485,3.748661,1.9065614,12.048936,3.0
11557,10045.0,11.56133,0.50397277,1.1233193,63.66596,0.09375069,2.0844402,388.89703,1.034188,3.9996898,1.806931,10.314017,3.0
11558,11930.0,11.800903,1.3250424,1.3781534,12.748805,0.40668377,239.29695,232.7004,1.0243201,3.9844778,0.92369807,11.279294,4.0
11559,13307.0,9.499339,1.5102379,0.66533715,3.921712,0.59231246,272.3626,167.51097,1.0139468,3.9418676,0.315917,8.85227,6.0
11560,11665.0,10.414948,0.4931081,0.6017507,61.066105,0.116254605,46.918728,300.3469,1.0194137,3.3675463,1.1791111,12.078904,4.0
11561,9041.0,11.937718,1.4196248,0.24937528,5.5648084,0.5986953,262.30853,197.9343,1.0132455,3.7047203,0.6711064,11.522648,5.0
11562,8179.0,7.099616,0.25511515,0.012835988,52.284393,0.40763816,267.93112,50.856678,1.0349814,2.879615,0.66147375,12.511984,4.0
11563,242.0,12.518019,1.107245,1.4443879,15.918877,0.30427265,175.73341,287.20142,1.0140244,3.8473344,1.7046492,10.882094,3.0
11564,11348.0,10.66296,0.8842491,1.0799215,36.46627,0.33960146,69.76659,310.8114,1.0107315,3.6621814,1.6870794,11.071659,3.0
11565,10439.0,7.2479568,1.1875052,0.5448401,41.67585,0.40843523,224.12683,189.10449,1.011823,3.6240118,0.72978806,10.56918,4.0
11566,8072.0,11.04279,1.4396238,0.80762684,4.1021185,0.5885952,286.89545,94.46504,0.99160457,3.7503514,0.2392103,10.512129,6.0
11567,9719.0,9.460816,0.55346954,0.51216394,61.474293,0.056789678,104.60832,299.39212,1.0293981,3.7212625,1.389681,12.783399,3.0
11568,7008.0,7.2895327,0.87345946,0.36426368,55.350044,0.18588425,22.34873,301.14404,1.0256909,3.2022526,1.6377261,9.602921,3.0
11569,4788.0,9.857664,1.0087613,1.0051397,60.500374,0.21561125,7.112471,383.95038,1.0121799,3.715978,1.6467539,9.389039,3.0
11570,7056.0,9.328151,1.1461638,1.0277662,34.90022,0.5057342,182.84048,326.64185,1.0125657,3.4728668,0.40863347,9.020202,3.0
11571,12315.0,10.484311,1.2205732,1.1332442,46.79493,0.13321741,67.421844,388.49374,1.009727,3.9505544,1.2964327,9.304166,3.0
11572,11437.0,7.5351667,0.28124103,0.71747565,65.36325,0.10893149,5.484698,344.55273,1.03183,3.4929695,0.74169403,9.247333,3.0
11573,7317.0,5.6057367,0.098368794,1.5458305,51.450836,0.060954653,148.24004,49.740036,1.028577,2.770335,1.6310372,13.749525,5.0
11574,8999.0,6.756116,0.5005408,1.4448221,43.99145,0.07697161,31.421553,196.61876,1.0307084,3.6338277,1.7945023,12.75572,3.0
11575,1262.0,11.982945,0.60409415,1.1870612,58.04315,0.14278533,8.657248,390.70978,1.0115322,3.8212364,0.97589153,9.1540365,3.0
11576,9846.0,5.046643,0.12795009,0.18336129,65.53383,0.11741853,56.11085,298.39243,1.0387055,3.202283,0.36289683,9.035821,3.0
11577,10287.0,6.0466094,0.2541281,0.7105497,64.57395,0.03578427,64.78546,206.95047,1.038444,3.9655554,0.85080403,12.409199,3.0
11578,9147.0,12.452346,1.5424757,0.94281465,16.846489,0.48652378,231.5917,369.5421,1.013095,4.002901,0.48366323,9.659283,4.0
11579,6316.0,9.616274,1.1593565,1.2072864,40.39157,0.24881172,126.648796,338.71823,1.0132084,3.823543,1.4453673,10.5986185,3.0
11580,7931.0,7.5943303,1.5307105,1.2706559,27.058363,0.18925913,123.571724,404.08292,1.0098449,3.8807697,1.576174,10.911792,3.0
11581,3387.0,9.035264,0.98018765,1.5504503,47.220417,0.31913182,51.79725,375.68314,1.0231721,3.8387098,1.8096772,11.529821,3.0
11582,2219.0,12.166515,0.88695824,1.351079,26.616043,0.080805585,25.782316,304.85178,1.0123584,2.9517632,1.9768779,13.302138,3.0
11584,10318.0,9.481342,0.87360144,0.025251348,31.258062,0.5008493,220.68211,164.69168,1.0321453,3.1037083,0.60007447,11.922944,4.0
11585,9463.0,8.377101,1.3147378,0.93733317,22.889761,0.35830414,219.27603,249.25157,0.9968053,3.4490442,1.423482,12.72004,5.0
11586,12201.0,11.748766,0.70951885,1.4037299,51.309654,0.0525754,27.24905,401.461,1.0293139,3.860756,1.9390757,11.6147175,3.0
11587,781.0,10.522377,1.2352355,1.4353709,35.654076,0.348024,64.76239,313.24966,1.0008386,3.0979755,1.2695663,9.584542,3.0
11588,10335.0,6.1619053,0.08981263,1.0953933,65.65037,0.010866159,1.7931215,197.83426,1.0389254,3.9706256,1.508317,10.552651,3.0
11589,11573.0,6.947372,0.09391487,1.2199721,61.110336,0.013594106,6.39731,177.40852,1.0359236,3.2358606,1.8462864,12.034834,3.0
11590,3633.0,8.130764,1.3187279,0.23743002,57.67786,0.4518954,28.664957,232.25722,1.0042605,3.7651398,0.70316577,10.397052,3.0
11591,1426.0,7.4140306,0.82397723,1.2338446,48.43589,0.3816265,133.32559,183.7198,1.0060796,3.031079,0.4182903,10.599594,6.0
11592,632.0,10.574898,0.8600216,1.2687438,63.48773,0.0799254,164.1325,304.15854,1.024283,3.9506292,0.8010991,11.781395,3.0
11593,11312.0,6.4310646,0.31968325,0.6456302,60.533222,0.20725617,147.11389,270.49878,1.0370735,3.5182614,0.22509557,11.310404,3.0
11594,6012.0,8.938097,0.60804754,0.62317145,52.166283,0.20543118,29.113924,311.2316,1.0148071,3.5627615,1.2097458,9.820845,3.0
11595,512.0,9.532736,0.9840215,0.11379604,37.68866,0.50185096,215.81328,188.97923,1.0142983,3.8805063,0.840327,11.947331,4.0
11596,6143.0,11.759203,0.5609677,1.5039046,46.486294,0.09059,29.217686,317.44247,1.023131,3.6074333,1.9463303,13.362655,3.0
11597,13984.0,9.882479,0.8315343,1.0151296,6.432268,0.33828697,16.206766,70.25524,1.0174047,2.7814574,1.9496969,12.115937,7.0
11598,2280.0,8.766087,1.1807562,0.41362426,4.0984693,0.56020784,121.39432,81.46697,1.009108,3.773172,1.7269875,10.297538,5.0
11599,9358.0,6.3508916,0.7818414,0.8999642,32.340897,0.28167945,86.69787,194.5644,1.0301142,3.6304114,1.6367803,12.156902,3.0
11600,1127.0,10.160217,0.22528955,1.5853218,40.098732,0.024625627,41.250664,274.8993,1.0020235,2.816003,1.8001724,12.85548,3.0
11601,10783.0,11.08674,0.9517602,0.602872,13.785506,0.5293456,271.4817,88.50079,1.01248,3.3179126,0.32396096,11.703512,4.0
11602,6311.0,8.03737,0.37221095,0.9908289,26.142368,0.039218027,7.269425,102.27947,1.0358195,2.8430338,1.9956869,13.307465,3.0
11603,12833.0,10.223963,0.6332529,0.43400738,32.332573,0.5303044,103.010826,245.35284,1.0342987,3.1964803,1.6935133,11.371394,6.0
11604,3856.0,7.172769,0.28840446,0.41737664,61.833755,0.110475704,72.232025,214.99815,1.0241823,3.520854,0.7281414,13.074087,3.0
11605,5209.0,11.751057,1.0910397,0.8634313,45.312386,0.21965888,67.96409,337.1459,0.998304,3.4757776,1.544568,13.125342,3.0
11606,2335.0,8.781266,0.715129,1.4096484,53.166214,0.1433971,31.756256,292.0241,0.9960027,2.8618708,1.472014,12.007759,3.0
11607,8876.0,11.575161,1.244902,1.1204135,15.565656,0.46056876,272.45453,78.77538,0.9935653,3.6827128,0.47493213,10.10417,5.0
11608,7965.0,10.216666,0.6374258,1.2113587,24.145653,0.118408166,37.53125,219.77457,1.0285623,3.5166707,1.9661162,13.320521,4.0
11609,9885.0,9.754004,0.79423517,1.3418661,48.634613,0.17141277,15.538462,346.64752,1.014048,3.6057346,1.7526712,9.611571,3.0
11610,1627.0,9.848777,0.09706586,1.3289075,41.0686,0.023091478,5.1741014,177.32811,1.0388541,3.4141889,1.9242158,14.083659,3.0
11611,7718.0,10.800717,0.40550038,0.29639584,56.858498,0.12641805,18.494453,320.82275,1.0293856,2.7776163,1.6421305,12.63714,3.0
11612,9162.0,6.4523673,1.2262675,0.10718357,50.748306,0.39183405,34.824696,316.2966,1.0086246,3.8039804,1.0796797,11.258122,3.0
11613,4524.0,11.230896,0.51931095,0.887047,24.884884,0.40478632,215.36575,123.49973,1.0041411,3.1450655,0.5247358,10.718216,4.0
11614,11763.0,14.289456,0.97893715,1.0094857,51.185455,0.16414358,35.533833,387.06122,1.0081606,3.988636,0.83010316,9.36207,3.0
11615,12839.0,8.437115,1.0051913,0.70583564,25.644497,0.37380248,238.0835,247.0909,1.0307467,3.9655933,0.29258728,12.102695,3.0
11616,10657.0,6.9100633,0.34652215,0.6683549,60.280468,0.13110769,185.96466,229.39377,1.0283319,3.737923,0.84923095,13.513783,3.0
11617,3494.0,7.0223503,1.3720403,0.63748896,29.678919,0.41266525,211.76088,297.33826,1.0115207,3.345351,0.9251148,11.936759,4.0
11618,3631.0,9.303998,1.265155,0.9051699,32.64011,0.3880872,187.17809,189.55208,0.9925672,3.871196,0.9168071,12.3146,3.0
11619,9817.0,9.81185,0.22237256,1.0566866,60.118057,0.042549647,1.9005772,200.94597,1.0375687,3.3057668,1.9889383,11.358268,3.0
11620,3079.0,9.167421,0.6836362,0.5163507,49.214127,0.18864645,27.53364,213.00505,1.0177689,3.207527,1.8040836,12.287017,3.0
11621,2731.0,9.23415,1.1279825,1.0641519,37.434673,0.28120154,68.048706,358.3781,1.0140184,3.8157732,1.2974112,11.023037,3.0
11622,12451.0,8.450102,0.25900897,1.6018534,18.697515,0.020937638,70.0677,94.84629,1.0382041,3.1374571,1.989806,14.347931,3.0
11623,3335.0,13.439122,0.84860355,0.957193,62.832706,0.08273299,22.761639,374.07056,1.011603,3.285363,1.6329088,9.410187,3.0
11624,4469.0,9.760635,0.8043852,1.2414383,56.383896,0.115258075,94.089096,337.08157,1.0258461,3.6441984,1.5632634,11.260992,3.0
11625,2140.0,7.3049135,0.42516786,1.1968842,57.51614,0.124079995,18.785763,304.4015,1.0213689,3.5537353,0.757742,10.724608,3.0
11626,11460.0,10.046864,0.4977866,0.5655525,32.21999,0.48855305,140.20995,165.81699,1.0162126,2.8210077,0.2956293,11.055837,4.0
11627,4200.0,12.732555,1.435143,1.2170295,9.149193,0.47648358,207.03432,218.93536,1.0116252,3.8984852,1.0983429,10.147984,4.0
11628,3953.0,12.582432,0.765375,1.2958853,12.311532,0.17746238,47.82084,232.0722,1.0019124,3.3729734,1.403082,9.690793,3.0
11629,10683.0,13.168829,0.99085397,1.2050008,52.14382,0.13166654,15.202532,390.36267,1.0045333,3.7029307,1.6508143,10.0302305,3.0
11630,10681.0,13.150303,0.42868415,1.3988985,57.760403,0.045445625,15.354353,383.27707,1.0029222,3.4697886,1.8077378,10.821603,3.0
